@relation 'yeast-weka.filters.unsupervised.attribute.NominalToBinary-R10-weka.filters.unsupervised.attribute.NominalToBinary-R10-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.MergeManyValues-Clast-Lmerged-R1,2-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-Clast-Lmerged-R1,5,9-unset-class-temporarily-weka.filters.unsupervised.attribute.MergeManyValues-Clast-Lless-R1,2,3,4,5,6-unset-class-temporarily-weka.filters.supervised.instance.SMOTE-C2-K5-P600.0-S1'

@attribute 0.58 numeric
@attribute 0.61 numeric
@attribute 0.47 numeric
@attribute 0.13 numeric
@attribute 0.5 numeric
@attribute 0 numeric
@attribute 0.48 numeric
@attribute 0.22 numeric
@attribute MIT {merged,less}

@data
0.770596,0.757011,0.567128,0.227482,0.5,0,0.468181,0.22,less
0.78566,0.745589,0.538143,0.233138,0.5,0,0.47179,0.22,less
0.790725,0.741802,0.532692,0.232374,0.5,0,0.467223,0.22,less
0.458305,0.528365,0.501831,0.203847,0.5,0.83,0.516868,0.371782,less
0.528947,0.521148,0.516861,0.213772,0.5,0.83,0.518534,0.303766,less
0.425642,0.5215,0.522098,0.224014,0.5,0.83,0.506711,0.22,less
0.438937,0.423077,0.502247,0.198801,0.5,0.83,0.506888,0.22,less
0.425175,0.541275,0.518274,0.1859,0.5,0.83,0.526045,0.22,less
0.407477,0.429572,0.493534,0.196107,0.5,0.83,0.489095,0.22,less
0.36,0.515532,0.441083,0.132096,0.5,0,0.526835,0.242556,less
0.437508,0.651717,0.483008,0.118283,0.5,0,0.526243,0.249115,less
0.396998,0.661519,0.42552,0.151845,0.5,0,0.521599,0.223085,less
0.36,0.64827,0.469253,0.151872,0.5,0,0.52827,0.22835,less
0.36,0.596333,0.381166,0.085825,0.5,0,0.525203,0.229014,less
0.36,0.622836,0.42342,0.10649,0.5,0,0.522489,0.245408,less
0.516797,0.424755,0.424473,0.206238,0.5,0,0.53914,0.22,less
0.540839,0.422859,0.356258,0.131901,0.5,0,0.495522,0.22,less
0.567455,0.423851,0.330191,0.116487,0.5,0,0.507297,0.22,less
0.545109,0.441328,0.425811,0.161381,0.5,0,0.52,0.229143,less
0.515565,0.446382,0.443398,0.182988,0.5,0,0.528039,0.22,less
0.555657,0.428997,0.45326,0.16397,0.5,0,0.52,0.225585,less
0.816401,0.606616,0.348932,0.06487,0.5,0,0.541459,0.22,less
0.809646,0.584246,0.336974,0.137526,0.5,0,0.536521,0.22,less
0.829232,0.685121,0.331524,0.093212,0.5,0,0.492792,0.231669,less
0.826746,0.58612,0.426955,0.1683,0.5,0,0.53,0.22,less
0.807407,0.58484,0.332891,0.096344,0.5,0,0.539052,0.22,less
0.776662,0.671435,0.343306,0.078601,0.5,0,0.507887,0.239457,less
0.76065,0.693615,0.321669,0.222265,0.5,0,0.539091,0.22,less
0.770644,0.683544,0.325212,0.220959,0.5,0,0.538248,0.22,less
0.776154,0.7,0.357123,0.232186,0.5,0,0.511208,0.22,less
0.78,0.726555,0.308212,0.241483,0.5,0,0.54683,0.22,less
0.774177,0.711175,0.32,0.218438,0.5,0,0.544482,0.22,less
0.78,0.702167,0.321644,0.243487,0.5,0,0.510621,0.22,less
0.692056,0.56929,0.385974,0.27,0.5,0,0.52,0.22,less
0.701625,0.568192,0.367761,0.223406,0.5,0,0.550308,0.22,less
0.713592,0.56,0.394031,0.267095,0.5,0,0.513794,0.240141,less
0.702763,0.568421,0.380784,0.27,0.5,0,0.52,0.22,less
0.725583,0.56,0.356715,0.358963,0.5,0,0.516499,0.234451,less
0.701422,0.587461,0.387465,0.27,0.5,0,0.52,0.22,less
0.620506,0.586803,0.494011,0.204464,0.5,0,0.516121,0.22,less
0.558534,0.523403,0.44,0.167138,0.5,0,0.558759,0.22,less
0.57,0.500357,0.454292,0.165291,0.5,0,0.52,0.245006,less
0.555673,0.551141,0.44,0.195765,0.5,0,0.524298,0.22,less
0.539501,0.601155,0.52851,0.168437,0.5,0,0.490525,0.22,less
0.553398,0.576106,0.44,0.19957,0.5,0,0.551378,0.22,less
0.92,0.632461,0.474769,0.226626,0.5,0,0.538271,0.22,less
0.887957,0.61053,0.389563,0.22309,0.5,0,0.539373,0.22,less
0.902849,0.620521,0.387996,0.229807,0.5,0,0.537909,0.22,less
0.872915,0.616852,0.408467,0.175774,0.5,0,0.533425,0.22,less
0.842814,0.616179,0.385789,0.220734,0.5,0,0.531197,0.22,less
0.849913,0.624217,0.382381,0.221138,0.5,0,0.537204,0.22,less
0.343093,0.371359,0.45701,0.19,0.5,0,0.516347,0.22,less
0.343472,0.376811,0.543645,0.187874,0.5,0,0.493425,0.221396,less
0.360409,0.413034,0.455188,0.176966,0.5,0,0.51,0.267139,less
0.345728,0.36648,0.55617,0.183177,0.5,0,0.483674,0.230037,less
0.344797,0.37492,0.452698,0.19,0.5,0,0.517402,0.22,less
0.386889,0.336646,0.470109,0.166555,0.5,0,0.513865,0.22,less
0.725935,0.562662,0.389808,0.187979,0.5,0,0.501626,0.231183,less
0.719428,0.557281,0.396852,0.255002,0.5,0,0.501531,0.22,less
0.73,0.588006,0.36286,0.151357,0.5,0,0.536245,0.22,less
0.72468,0.558834,0.402102,0.258132,0.5,0,0.484995,0.256581,less
0.709792,0.567196,0.353127,0.169123,0.5,0,0.522117,0.253779,less
0.727604,0.558945,0.404018,0.252996,0.5,0,0.465458,0.258096,less
0.776008,0.807272,0.501266,0.374688,1,0,0.530638,0.293461,less
0.8223,0.894891,0.506383,0.375112,1,0,0.537164,0.275214,less
0.794636,0.86077,0.502468,0.375067,1,0,0.537406,0.237161,less
0.742861,0.815884,0.505951,0.375888,1,0,0.560094,0.22,less
0.808866,0.718989,0.450976,0.388452,1,0,0.542756,0.222437,less
0.849088,0.91539,0.502475,0.399879,1,0,0.537366,0.310699,less
0.804929,0.896885,0.450839,0.406425,0.5,0,0.517799,0.22,less
0.77,0.86617,0.463224,0.354163,0.5,0,0.48,0.22,less
0.740389,0.837659,0.431945,0.362753,0.5,0,0.502053,0.22,less
0.756455,0.832696,0.434487,0.35399,0.5,0,0.525079,0.22,less
0.804943,0.875525,0.458412,0.388223,0.5,0,0.507671,0.22,less
0.778911,0.881803,0.468929,0.401746,0.5,0,0.522894,0.22,less
0.811888,0.786945,0.41,0.36,0.5,0,0.402612,0.22,less
0.81,0.813292,0.361338,0.364656,0.5,0,0.392218,0.22,less
0.86648,0.781834,0.360813,0.349287,0.5,0,0.408855,0.22,less
0.779141,0.82,0.406369,0.36,0.5,0,0.389234,0.22,less
0.867405,0.787558,0.375039,0.353094,0.5,0,0.424782,0.22,less
0.804178,0.82,0.403193,0.36,0.5,0,0.388156,0.22,less
0.588498,0.547699,0.481426,0.172806,0.5,0.83,0.52,0.351856,less
0.595508,0.570839,0.514037,0.203825,0.5,0.83,0.513557,0.22,less
0.607305,0.561301,0.463441,0.188591,0.5,0.83,0.485459,0.22,less
0.597756,0.516185,0.528548,0.187395,0.5,0.83,0.511844,0.22,less
0.685071,0.596315,0.51,0.134557,0.5,0.83,0.528322,0.22,less
0.619265,0.572751,0.515639,0.138242,0.5,0.83,0.513437,0.22,less
0.528418,0.478627,0.448907,0.180207,0.5,0,0.522408,0.230198,less
0.46,0.485225,0.448412,0.27134,0.5,0,0.55,0.22,less
0.511872,0.453029,0.433224,0.166329,0.5,0,0.536334,0.22,less
0.46,0.48096,0.448439,0.247065,0.5,0,0.55,0.22,less
0.46,0.480606,0.444517,0.234563,0.5,0,0.55,0.22,less
0.494175,0.463126,0.455142,0.21,0.5,0,0.55,0.22,less
0.694137,0.704555,0.471986,0.254509,0.5,0,0.561229,0.22,less
0.74,0.733209,0.485878,0.263266,0.5,0,0.511707,0.22,less
0.746395,0.72,0.477135,0.252456,0.5,0,0.549173,0.22,less
0.740372,0.714702,0.448211,0.288413,0.5,0,0.569968,0.22,less
0.760807,0.72,0.475477,0.259923,0.5,0,0.518447,0.22,less
0.739408,0.716018,0.478379,0.281781,0.5,0,0.540288,0.22,less
0.802707,0.862123,0.34155,0.420669,0.5,0,0.542352,0.321357,less
0.827884,0.801636,0.355833,0.462924,0.5,0,0.551127,0.310683,less
0.897323,0.77,0.341798,0.362579,0.5,0,0.512112,0.238823,less
0.906742,0.77,0.340049,0.417686,0.5,0,0.490549,0.271068,less
0.909691,0.872224,0.34956,0.431147,0.5,0,0.553187,0.324996,less
0.865978,0.766275,0.323466,0.449545,0.5,0,0.511027,0.255436,less
0.81,0.88512,0.451952,0.401148,0.5,0,0.541955,0.22,less
0.809189,0.87169,0.451611,0.390777,0.5,0,0.510235,0.22,less
0.81,0.891403,0.427582,0.373522,0.5,0,0.549138,0.22,less
0.806513,0.845442,0.397887,0.341007,0.5,0,0.569362,0.233092,less
0.784295,0.893047,0.467715,0.387761,0.5,0,0.494669,0.22,less
0.79486,0.875626,0.431814,0.389824,0.5,0,0.505413,0.22,less
0.851047,0.6781,0.36,0.748313,0.5,0,0.508946,0.506759,less
0.88867,0.684044,0.36,0.776106,0.5,0,0.499946,0.593912,less
0.832131,0.576657,0.379602,0.642936,0.5,0,0.497833,0.417133,less
0.867463,0.719116,0.36,0.752712,0.5,0,0.506158,0.626892,less
0.832698,0.616653,0.389233,0.75766,0.5,0,0.495565,0.353546,less
0.852396,0.649913,0.352821,0.765378,0.5,0,0.503505,0.349878,less
0.7,0.696299,0.389515,0.344194,0.5,0,0.557,0.22,less
0.722093,0.716376,0.458447,0.263576,0.5,0,0.577582,0.22,less
0.7,0.726684,0.406255,0.333239,0.5,0,0.571457,0.22,less
0.7,0.709924,0.417768,0.34541,0.5,0,0.560909,0.22,less
0.690952,0.691396,0.462271,0.311429,0.5,0,0.574176,0.22,less
0.760608,0.69,0.432713,0.314789,0.5,0,0.547143,0.22,less
0.901656,0.69853,0.537568,0.4222,0.5,0,0.550034,0.22,less
0.826839,0.69,0.538954,0.392269,0.5,0,0.546887,0.22,less
0.895238,0.695588,0.587309,0.480655,0.5,0,0.556954,0.22,less
0.765954,0.727415,0.563058,0.444529,0.5,0,0.533124,0.290188,less
0.903752,0.734349,0.560976,0.406932,0.5,0,0.558486,0.22,less
0.886985,0.735482,0.525233,0.402741,0.5,0,0.555372,0.22,less
0.689094,0.530182,0.372255,0.158299,0.5,0,0.553512,0.22,less
0.702592,0.505706,0.409537,0.159387,0.5,0,0.534117,0.22,less
0.718758,0.501031,0.361367,0.15,0.5,0,0.542556,0.22,less
0.681999,0.498729,0.380862,0.163049,0.5,0,0.588215,0.22,less
0.696533,0.491217,0.354967,0.164308,0.5,0,0.533957,0.243523,less
0.70683,0.537724,0.3855,0.154837,0.5,0,0.499686,0.22,less
0.846928,0.872529,0.358562,0.326177,0.5,0,0.558125,0.417828,less
0.814541,0.852434,0.316676,0.274381,0.5,0,0.543927,0.333117,less
0.833982,0.880255,0.311966,0.242948,0.5,0,0.542973,0.411456,less
0.85,0.835286,0.304525,0.31,0.5,0,0.565418,0.316843,less
0.858789,0.766939,0.311495,0.303545,0.5,0,0.531674,0.336679,less
0.85,0.714533,0.33714,0.31,0.5,0,0.562932,0.314847,less
0.563866,0.481588,0.504806,0.115155,0.5,0,0.480289,0.238838,less
0.513681,0.5,0.5342,0.158399,0.5,0,0.481489,0.22,less
0.504708,0.50372,0.537791,0.1199,0.5,0,0.480935,0.22,less
0.507683,0.5,0.536183,0.124628,0.5,0,0.481199,0.22,less
0.519451,0.533283,0.554328,0.117455,0.5,0,0.484558,0.22,less
0.517193,0.475854,0.49453,0.138316,0.5,0,0.493311,0.22,less
0.893023,0.789099,0.345591,0.648445,0.5,0,0.525125,0.517701,less
0.873523,0.81081,0.350459,0.518352,0.5,0,0.55,0.4308,less
0.880708,0.773706,0.392835,0.695586,0.5,0,0.524355,0.465743,less
0.889939,0.828972,0.31381,0.482548,0.5,0,0.55,0.53127,less
0.88337,0.74798,0.36,0.775433,0.5,0,0.493691,0.507659,less
0.837761,0.846767,0.36,0.575798,0.5,0,0.553194,0.416735,less
0.737403,0.546854,0.421327,0.279532,0.5,0,0.590811,0.22,less
0.691246,0.516647,0.408271,0.262959,0.5,0,0.556299,0.24988,less
0.780761,0.506026,0.427477,0.27216,0.5,0,0.598115,0.22,less
0.696748,0.532541,0.403286,0.27,0.5,0,0.529,0.22,less
0.697015,0.526447,0.406058,0.27,0.5,0,0.603849,0.22,less
0.695012,0.554984,0.424642,0.268063,0.5,0,0.529295,0.235296,less
0.707167,0.73,0.351588,0.353098,0.5,0,0.48833,0.297477,less
0.703717,0.750839,0.381802,0.374508,0.5,0,0.508034,0.236505,less
0.706702,0.73,0.36099,0.346253,0.5,0,0.48404,0.285758,less
0.735997,0.73,0.360802,0.364615,0.5,0,0.480731,0.286231,less
0.7,0.73,0.370966,0.361905,0.5,0,0.490932,0.304959,less
0.745921,0.73,0.354407,0.334092,0.5,0,0.487858,0.282629,less
0.795817,0.753227,0.33768,0.363142,0.5,0,0.456596,0.22,less
0.860052,0.763663,0.346114,0.348478,0.5,0,0.454628,0.22,less
0.873507,0.765823,0.354747,0.349887,0.5,0,0.502302,0.22,less
0.766675,0.743683,0.348174,0.348146,0.5,0,0.504378,0.255346,less
0.852354,0.767479,0.324714,0.360493,0.5,0,0.501721,0.22,less
0.85521,0.767834,0.356628,0.348952,0.5,0,0.461927,0.22,less
0.781716,0.587563,0.50585,0.289821,1,0,0.532098,0.22556,less
0.839368,0.717619,0.337152,0.321541,1,0,0.541634,0.249954,less
0.662912,0.553052,0.360677,0.261219,1,0,0.466484,0.245737,less
0.803535,0.713128,0.425926,0.380687,1,0,0.544814,0.224245,less
0.818779,0.730444,0.50824,0.383474,1,0,0.540875,0.230821,less
0.670753,0.518004,0.3586,0.325786,1,0,0.498495,0.236519,less
0.762508,0.625188,0.340324,0.37925,0.5,0,0.6,0.290758,less
0.746335,0.626742,0.343264,0.393827,0.5,0,0.6,0.322625,less
0.671182,0.649489,0.354765,0.393635,0.5,0,0.49053,0.314792,less
0.680415,0.65757,0.363451,0.390271,0.5,0,0.596493,0.317751,less
0.693041,0.703006,0.362846,0.407186,0.5,0,0.512017,0.324971,less
0.714958,0.627889,0.345906,0.367821,0.5,0,0.584684,0.297045,less
0.7,0.700936,0.405105,0.336044,0.5,0,0.575573,0.22,less
0.7,0.73,0.378401,0.363833,0.5,0,0.506323,0.29822,less
0.72196,0.73,0.374091,0.358408,0.5,0,0.495887,0.270283,less
0.7,0.726781,0.409341,0.335478,0.5,0,0.567644,0.22,less
0.7,0.703531,0.421938,0.346771,0.5,0,0.579928,0.22,less
0.7,0.71562,0.41333,0.338893,0.5,0,0.546474,0.22,less
0.802056,0.63,0.39084,0.231449,0.5,0,0.522842,0.22,less
0.859986,0.65078,0.38901,0.238025,0.5,0,0.532353,0.22,less
0.832189,0.650824,0.375053,0.223749,0.5,0,0.534554,0.22,less
0.818779,0.63,0.439417,0.268058,0.5,0,0.521014,0.22,less
0.823882,0.63,0.436892,0.284347,0.5,0,0.520141,0.22,less
0.765746,0.63862,0.370832,0.228269,0.5,0,0.53142,0.22,less
0.881962,0.764853,0.399772,0.347899,0.5,0,0.430839,0.22,less
0.887366,0.759598,0.373687,0.354467,0.5,0,0.438041,0.22,less
0.867918,0.745517,0.366645,0.330214,0.5,0,0.44779,0.22,less
0.834372,0.796732,0.360763,0.352576,0.5,0,0.416513,0.22,less
0.860829,0.740848,0.366372,0.322027,0.5,0,0.447398,0.22,less
0.808295,0.766669,0.369487,0.304766,0.5,0,0.447487,0.22,less
0.810073,0.835301,0.413711,0.516307,0.5,0,0.342629,0.22,less
0.831939,0.850487,0.45,0.405038,0.5,0,0.33364,0.231788,less
0.851076,0.865821,0.530001,0.487328,0.5,0,0.306099,0.22,less
0.830772,0.868828,0.45,0.46001,0.5,0,0.333255,0.253971,less
0.789122,0.862193,0.473351,0.51727,0.5,0,0.348453,0.22,less
0.835689,0.822361,0.442415,0.445633,0.5,0,0.313335,0.22,less
0.884933,0.748984,0.511951,0.437834,0.5,0,0.55,0.22,less
0.906185,0.817315,0.59711,0.466128,0.5,0,0.557084,0.22,less
0.832467,0.811978,0.581854,0.354205,0.5,0,0.432533,0.22,less
0.85034,0.839239,0.587047,0.460975,0.5,0,0.550425,0.22,less
0.810529,0.816731,0.550769,0.390478,0.5,0,0.431382,0.22,less
0.873965,0.84154,0.502285,0.405129,0.5,0,0.554727,0.22,less
0.851601,0.87416,0.493064,0.37,0.688525,0,0.532561,0.230015,less
0.789897,0.915451,0.52535,0.369562,1,0,0.53,0.222155,less
0.787917,0.918555,0.490736,0.341193,1,0,0.578403,0.223604,less
0.835357,0.887817,0.478667,0.37,0.839277,0,0.557309,0.247601,less
0.773963,0.87388,0.503495,0.371293,1,0,0.530229,0.314901,less
0.859501,0.860576,0.509623,0.389583,1,0,0.534603,0.274711,less
0.868797,0.808785,0.56898,0.32076,0.5,0,0.345912,0.22,less
0.848432,0.829999,0.5214,0.36,0.5,0,0.386277,0.22,less
0.83457,0.794207,0.565785,0.358653,0.5,0,0.356283,0.22,less
0.805136,0.780381,0.525113,0.285781,0.5,0,0.359554,0.22,less
0.863898,0.812435,0.528372,0.370235,0.5,0,0.39195,0.235318,less
0.802907,0.828871,0.553398,0.351027,0.5,0,0.405454,0.22,less
0.711736,0.593883,0.415655,0.324961,0.5,0,0.550992,0.22,less
0.784864,0.612861,0.411,0.344287,0.5,0,0.595845,0.254243,less
0.770458,0.59726,0.415671,0.328907,0.5,0,0.584261,0.22,less
0.737621,0.588752,0.409688,0.297785,0.5,0,0.535598,0.22,less
0.778855,0.592976,0.41103,0.306474,0.5,0,0.582775,0.22,less
0.738693,0.597916,0.408186,0.315812,0.5,0,0.552209,0.22,less
0.78499,0.74,0.553061,0.334049,0.5,0,0.507949,0.234865,less
0.742235,0.72711,0.55638,0.339321,0.5,0,0.508723,0.270452,less
0.777413,0.724295,0.53142,0.330112,0.5,0,0.51,0.28541,less
0.782896,0.74,0.509261,0.339512,0.5,0,0.488725,0.296679,less
0.763691,0.74,0.540676,0.333216,0.5,0,0.491274,0.279203,less
0.756655,0.74,0.547682,0.336576,0.5,0,0.509773,0.235375,less
0.667873,0.759523,0.386577,0.361894,0.5,0,0.54,0.28065,less
0.603465,0.742548,0.41048,0.362362,0.5,0,0.566044,0.220243,less
0.699096,0.753196,0.395052,0.36798,0.5,0,0.54,0.295971,less
0.587142,0.713725,0.355069,0.390737,0.5,0,0.595269,0.317363,less
0.634509,0.763329,0.408701,0.374279,0.5,0,0.54,0.286143,less
0.602628,0.712353,0.427779,0.333006,0.5,0,0.558072,0.277787,less
0.906438,0.589856,0.415667,0.555129,0.5,0,0.530636,0.244485,less
0.864829,0.588689,0.34341,0.430279,0.5,0,0.531242,0.22,less
0.966062,0.705122,0.308601,0.477868,0.5,0,0.426786,0.22,less
0.865583,0.577843,0.402291,0.529443,0.5,0,0.535648,0.297614,less
0.936435,0.70371,0.336302,0.486756,0.5,0,0.539293,0.236029,less
0.868469,0.591878,0.368712,0.564482,0.5,0,0.515965,0.241296,less
0.383287,0.341221,0.458365,0.181297,0.5,0,0.512982,0.22,less
0.406674,0.338846,0.495306,0.155014,0.5,0,0.540855,0.22,less
0.438959,0.333499,0.516389,0.142671,0.5,0,0.524036,0.22,less
0.385341,0.324346,0.464546,0.164208,0.5,0,0.533061,0.22,less
0.404948,0.322503,0.537106,0.153367,0.5,0,0.530366,0.22,less
0.413391,0.344864,0.490831,0.158929,0.5,0,0.541325,0.22,less
0.814229,0.545191,0.524475,0.183726,0.5,0,0.530764,0.226618,less
0.829525,0.617757,0.477397,0.194298,0.5,0,0.484402,0.246459,less
0.859254,0.527434,0.488059,0.205185,0.5,0,0.503988,0.272911,less
0.823241,0.535529,0.529731,0.182794,0.5,0,0.538123,0.246993,less
0.843082,0.586021,0.513913,0.189722,0.5,0,0.480072,0.24522,less
0.81454,0.532598,0.509235,0.182462,0.5,0,0.490756,0.23505,less
0.419805,0.332604,0.466804,0.186058,0.5,0,0.544567,0.22,less
0.350194,0.343696,0.459071,0.19,0.5,0,0.518697,0.22,less
0.352627,0.376204,0.459655,0.19,0.5,0,0.515387,0.22,less
0.368575,0.406585,0.46,0.151352,0.5,0,0.514433,0.228716,less
0.361406,0.350735,0.531712,0.187896,0.5,0,0.501044,0.235704,less
0.370369,0.346572,0.509175,0.163104,0.5,0,0.525368,0.22,less
0.74616,0.484693,0.422877,0.278978,0.5,0,0.527244,0.384305,less
0.839301,0.50375,0.468157,0.287515,0.5,0,0.529786,0.366914,less
0.78873,0.505367,0.457935,0.299796,0.5,0,0.526774,0.363786,less
0.787722,0.489545,0.417748,0.268067,0.5,0,0.525135,0.403489,less
0.779371,0.495448,0.4678,0.297339,0.5,0,0.525801,0.457934,less
0.744482,0.628783,0.526647,0.282896,0.5,0,0.582672,0.434096,less
0.658875,0.508603,0.522858,0.190491,0.5,0.83,0.523619,0.22,less
0.612638,0.571426,0.493709,0.192697,0.5,0.83,0.535532,0.370088,less
0.605719,0.549377,0.492244,0.199101,0.5,0.83,0.536787,0.330692,less
0.576331,0.518506,0.521744,0.212075,0.5,0.83,0.528735,0.22,less
0.634315,0.547624,0.499323,0.194157,0.5,0.83,0.527693,0.383695,less
0.680692,0.580182,0.51,0.187628,0.5,0.83,0.525813,0.22,less
0.718768,0.567763,0.35621,0.205543,0.5,0,0.519695,0.262149,less
0.677345,0.569916,0.393488,0.217809,0.5,0,0.532516,0.249654,less
0.713155,0.566781,0.38125,0.198652,0.5,0,0.515205,0.268041,less
0.71913,0.56,0.395397,0.269679,0.5,0,0.518705,0.240575,less
0.714816,0.56,0.393012,0.262219,0.5,0,0.510885,0.224386,less
0.706875,0.593823,0.390901,0.264427,0.5,0,0.513355,0.250018,less
0.723069,0.632262,0.516893,0.13309,0.5,0,0.531405,0.22,less
0.66237,0.617755,0.528774,0.15,0.5,0,0.536229,0.22,less
0.690379,0.656083,0.509099,0.136299,0.5,0,0.531157,0.22,less
0.695373,0.699798,0.475825,0.186635,0.5,0,0.552443,0.22,less
0.667901,0.622774,0.505544,0.15,0.5,0,0.534458,0.22,less
0.678292,0.649952,0.526816,0.15,0.5,0,0.538787,0.22,less
0.495658,0.455331,0.596437,0.234935,0.5,0,0.417958,0.22,less
0.463264,0.395023,0.521129,0.280568,0.5,0,0.408098,0.22,less
0.467324,0.46643,0.525275,0.211324,0.5,0,0.391582,0.256951,less
0.481989,0.489192,0.581288,0.257739,0.5,0,0.475894,0.22,less
0.472884,0.502947,0.580224,0.219037,0.5,0,0.472521,0.22,less
0.468669,0.437136,0.539947,0.212512,0.5,0,0.398011,0.268408,less
0.791736,0.756918,0.545197,0.335073,0.5,0,0.441065,0.22,less
0.787611,0.781019,0.548995,0.318957,0.5,0,0.39729,0.22,less
0.797585,0.802948,0.545817,0.340966,0.5,0,0.427472,0.22,less
0.81296,0.81,0.47137,0.363388,0.5,0,0.40265,0.245814,less
0.828742,0.81,0.525045,0.375844,0.5,0,0.419597,0.242436,less
0.78972,0.784952,0.519213,0.349942,0.5,0,0.379541,0.22,less
0.780867,0.738349,0.49935,0.329886,0.5,0,0.491438,0.240762,less
0.767857,0.735672,0.496707,0.283346,0.5,0,0.487297,0.239799,less
0.775929,0.728835,0.498013,0.329468,0.5,0,0.482404,0.228994,less
0.783151,0.728318,0.48573,0.307443,0.5,0,0.483951,0.22,less
0.776128,0.732255,0.484668,0.263281,0.5,0,0.482894,0.22,less
0.783138,0.74,0.491409,0.322362,0.5,0,0.492353,0.22,less
0.413006,0.416596,0.467722,0.198662,0.5,0.83,0.484354,0.22,less
0.428334,0.490674,0.488497,0.243695,0.5,0.83,0.504101,0.22,less
0.353272,0.630335,0.527731,0.195222,0.5,0.83,0.501985,0.22,less
0.436166,0.524098,0.522131,0.221505,0.5,0.83,0.504344,0.22,less
0.407626,0.498235,0.431111,0.191898,0.5,0.83,0.492135,0.22,less
0.401168,0.424422,0.487537,0.194891,0.5,0.83,0.48688,0.22,less
0.687074,0.686784,0.321811,0.43444,0.5,0,0.519657,0.22,less
0.690792,0.727579,0.359227,0.409002,0.5,0,0.528106,0.22,less
0.7057,0.707854,0.412237,0.490721,0.5,0,0.512747,0.22,less
0.675519,0.671074,0.323943,0.464912,0.5,0,0.519494,0.22,less
0.677461,0.632903,0.35193,0.513327,0.5,0,0.472366,0.254068,less
0.648904,0.669137,0.387926,0.539102,0.5,0,0.519423,0.22,less
0.717311,0.566129,0.376309,0.317048,0.5,0,0.519656,0.242895,less
0.719358,0.563155,0.356145,0.324572,0.5,0,0.517786,0.223719,less
0.757173,0.580357,0.35969,0.345003,0.5,0,0.515414,0.238634,less
0.737409,0.56,0.369114,0.354719,0.5,0,0.51,0.254232,less
0.7192,0.56,0.365274,0.299969,0.5,0,0.514617,0.243855,less
0.723356,0.60771,0.367793,0.285526,0.5,0,0.514829,0.226905,less
0.844847,0.5784,0.396604,0.238838,0.5,0,0.5211,0.239687,less
0.876799,0.558701,0.41,0.268189,0.5,0,0.52105,0.246645,less
0.893465,0.605432,0.409973,0.240961,0.5,0,0.533203,0.309731,less
0.893885,0.603118,0.401942,0.236185,0.5,0,0.531829,0.295793,less
0.824511,0.536604,0.386171,0.267087,0.5,0,0.519344,0.282438,less
0.834558,0.531756,0.401357,0.309487,0.5,0,0.513744,0.276585,less
0.76612,0.749268,0.376852,0.266384,0.5,0,0.439477,0.22,less
0.772063,0.756275,0.35,0.260254,0.5,0,0.487584,0.22,less
0.762484,0.72998,0.35,0.269253,0.5,0,0.440215,0.22,less
0.760449,0.756518,0.352574,0.274068,0.5,0,0.445966,0.22,less
0.7789,0.730346,0.35,0.25872,0.5,0,0.472453,0.22,less
0.764567,0.711224,0.35,0.257858,0.5,0,0.480254,0.22,less
0.387635,0.525768,0.480411,0.178465,0.5,0,0.514991,0.22,less
0.468893,0.505558,0.47088,0.20215,0.5,0,0.381566,0.266529,less
0.437524,0.503175,0.538286,0.17296,0.5,0,0.399414,0.22,less
0.409938,0.589127,0.509151,0.189558,0.5,0,0.467695,0.22,less
0.413373,0.563182,0.478716,0.250302,0.5,0,0.368189,0.258896,less
0.377136,0.512351,0.498563,0.17404,0.5,0,0.405218,0.22,less
0.611084,0.605614,0.53,0.191022,0.5,0,0.496691,0.22,less
0.500844,0.582726,0.533054,0.187259,0.5,0,0.49,0.22,less
0.522763,0.624463,0.557238,0.173677,0.5,0,0.51748,0.22,less
0.62212,0.647858,0.53,0.204978,0.5,0,0.492916,0.22,less
0.521569,0.612433,0.53,0.201632,0.5,0,0.506712,0.22,less
0.529958,0.62309,0.53,0.206483,0.5,0,0.507276,0.22,less
0.81,0.764498,0.32,0.37,0.5,0,0.410453,0.22,less
0.81,0.804971,0.373804,0.362097,0.5,0,0.399835,0.22,less
0.771165,0.788737,0.301464,0.37,0.5,0,0.446415,0.22,less
0.81,0.796192,0.361802,0.361753,0.5,0,0.392042,0.22,less
0.822685,0.774808,0.343011,0.363484,0.5,0,0.41752,0.22,less
0.81,0.814611,0.404279,0.36971,0.5,0,0.405259,0.22,less
0.782686,0.623266,0.477431,0.154443,0.5,0,0.53709,0.22,less
0.837988,0.658004,0.491783,0.144757,0.5,0,0.511442,0.22,less
0.809058,0.657762,0.498156,0.175696,0.5,0,0.523075,0.22,less
0.69878,0.676837,0.49743,0.134303,0.5,0,0.531947,0.22,less
0.78391,0.633256,0.505655,0.151056,0.5,0,0.517489,0.22,less
0.68461,0.651188,0.503836,0.139048,0.5,0,0.533424,0.22,less
0.708252,0.585028,0.42734,0.552428,0.5,0,0.448405,0.317228,less
0.937853,0.593865,0.364793,0.524816,0.5,0,0.52621,0.267674,less
0.752988,0.620579,0.389736,0.546768,0.5,0,0.506198,0.228414,less
